"_defaultColorIndex","class","id","name","x","y"
"7","mean","b015v4cn","yolo_val SimCLR bolls 6-View","0.919","0.134"
"7","mean","b015v4cn","yolo_val SimCLR bolls 6-View","0.929","0.117"
"7","mean","b015v4cn","yolo_val SimCLR bolls 6-View","0.939","0.101"
"7","mean","b015v4cn","yolo_val SimCLR bolls 6-View","0.949","0.084"
"7","mean","b015v4cn","yolo_val SimCLR bolls 6-View","0.96","0.067"
"7","mean","b015v4cn","yolo_val SimCLR bolls 6-View","0.97","0.05"
"7","mean","b015v4cn","yolo_val SimCLR bolls 6-View","0.98","0.034"
"7","mean","b015v4cn","yolo_val SimCLR bolls 6-View","0.99","0.017"
"7","mean","b015v4cn","yolo_val SimCLR bolls 6-View","1","0"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0","1"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.01","1"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.02","1"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.03","0.999"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.04","0.998"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.051","0.998"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.061","0.997"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.071","0.995"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.081","0.994"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.091","0.993"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.101","0.993"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.111","0.992"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.121","0.991"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.131","0.991"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.141","0.991"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.152","0.989"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.162","0.989"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.172","0.988"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.182","0.987"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.192","0.986"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.202","0.985"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.212","0.984"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.222","0.984"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.232","0.981"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.242","0.981"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.253","0.98"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.263","0.979"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.273","0.978"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.283","0.977"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.293","0.975"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.303","0.973"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.313","0.972"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.323","0.97"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.333","0.969"
"7","boll","b015v4cn","yolo_val SimCLR bolls 6-View","0.343","0.967"
