"_defaultColorIndex","class","id","name","x","y"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.616","0.873"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.626","0.864"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.636","0.856"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.646","0.847"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.657","0.837"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.667","0.828"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.677","0.818"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.687","0.806"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.697","0.795"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.707","0.781"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.717","0.766"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.727","0.751"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.737","0.735"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.747","0.717"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.758","0.698"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.768","0.676"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.778","0.654"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.788","0.63"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.798","0.604"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.808","0.576"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.818","0.547"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.828","0.518"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.838","0.487"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.848","0.455"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.859","0.421"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.869","0.385"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.879","0.349"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.889","0.304"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.899","0.255"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.909","0.182"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.919","0.162"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.929","0.142"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.939","0.122"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.949","0.101"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.96","0.081"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.97","0.061"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.98","0.041"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.99","0.02"
"7","mean","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","1","0"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0","1"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.01","1"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.02","1"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.03","0.999"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.04","0.998"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.051","0.997"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.061","0.997"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.071","0.997"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.081","0.996"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.091","0.996"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.101","0.996"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.111","0.995"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.121","0.995"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.131","0.994"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.141","0.994"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.152","0.993"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.162","0.992"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.172","0.991"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.182","0.99"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.192","0.989"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.202","0.988"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.212","0.987"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.222","0.986"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.232","0.985"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.242","0.983"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.253","0.982"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.263","0.981"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.273","0.98"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.283","0.978"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.293","0.977"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.303","0.976"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.313","0.975"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.323","0.973"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.333","0.972"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.343","0.971"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.354","0.969"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.364","0.967"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.374","0.964"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.384","0.962"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.394","0.96"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.404","0.957"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.414","0.955"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.424","0.952"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.434","0.95"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.444","0.947"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.455","0.945"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.465","0.942"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.475","0.939"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.485","0.937"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.495","0.934"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.505","0.93"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.515","0.927"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.525","0.922"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.535","0.919"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.545","0.915"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.556","0.91"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.566","0.905"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.576","0.9"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.586","0.894"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.596","0.887"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.606","0.88"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.616","0.873"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.626","0.864"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.636","0.856"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.646","0.847"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.657","0.837"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.667","0.828"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.677","0.818"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.687","0.806"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.697","0.795"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.707","0.781"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.717","0.766"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.727","0.751"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.737","0.735"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.747","0.717"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.758","0.698"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.768","0.676"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.778","0.654"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.788","0.63"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.798","0.604"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.808","0.576"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.818","0.547"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.828","0.518"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.838","0.487"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.848","0.455"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.859","0.421"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.869","0.385"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.879","0.349"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.889","0.304"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.899","0.255"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.909","0.182"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.919","0.162"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.929","0.142"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.939","0.122"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.949","0.101"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.96","0.081"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.97","0.061"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.98","0.041"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","0.99","0.02"
"7","boll","1othu0kv","yolo_val SimCLR bolls 3-View (0,1,2)","1","0"
