"_defaultColorIndex","class","id","name","x","y"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0","1"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.01","0.999"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.02","0.998"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.03","0.998"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.04","0.997"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.051","0.997"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.061","0.997"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.071","0.996"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.081","0.996"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.091","0.996"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.101","0.996"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.111","0.996"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.121","0.995"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.131","0.994"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.141","0.994"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.152","0.994"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.162","0.992"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.172","0.992"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.182","0.99"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.192","0.989"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.202","0.989"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.212","0.988"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.222","0.987"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.232","0.986"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.242","0.985"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.253","0.984"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.263","0.983"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.273","0.981"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.283","0.98"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.293","0.978"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.303","0.977"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.313","0.975"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.323","0.973"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.333","0.972"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.343","0.97"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.354","0.969"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.364","0.968"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.374","0.967"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.384","0.965"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.394","0.963"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.404","0.961"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.414","0.959"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.424","0.957"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.434","0.955"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.444","0.953"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.455","0.95"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.465","0.948"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.475","0.945"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.485","0.943"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.495","0.94"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.505","0.937"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.515","0.934"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.525","0.93"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.535","0.927"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.545","0.923"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.556","0.919"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.566","0.915"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.576","0.91"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.586","0.905"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.596","0.9"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.606","0.896"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.616","0.89"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.626","0.884"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.636","0.877"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.646","0.87"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.657","0.863"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.667","0.855"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.677","0.846"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.687","0.835"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.697","0.826"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.707","0.814"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.717","0.803"
"0","mean","7aj64rpx","yolo_val MoCo bolls View 0-1-2","0.727","0.791"
